Emp_ID,Name,Sex,DOB,Age,Join_Date,Tenure,Gross_Pay,Net_Pay,Deductions,Deduction_perc,Role,Dept
16943,'Augustus Gardner',M,01/08/1985,34,26/04/2018,26,246567.5,133343.75,113223.75,45.92,'Software Engineer.Senior.','Corporate Systems'
17672,'Mable Coffey',F,04/01/1995,25,23/03/2017,39,87196,78035,9161,10.51,'Technical Solutions Engineer..','AmaTec - EMEA TSE'
20814,'Ricardo Zimmerman',M,21/10/1991,28,10/09/2018,22,124807.5,104558.75,20248.75,16.22,'Media Operations Engineer..','Amatec - BOCC/EMM'
22178,'Glen Sutton',M,14/11/1994,25,11/07/2019,12,136832.5,120797.5,16035,11.72,'Platform Operations Engineer..','Platform Operations'
15388,'Mel Hughes',M,24/03/1992,28,05/12/2016,43,175596.25,120261.25,55335,31.51,'System Operations Engineer.Senior.','Media Reliability Engineering'
15386,'Monica Moreno',F,23/05/1993,27,10/08/2017,35,194091,131494,62597,32.25,'Platform Operations Engineer II..','Platform Operations - Custom'
16524,'Leonel Roman',M,29/03/1995,25,08/08/2016,47,183557.5,154095,29462.5,16.05,'Software Engineer II..','Media Delivery Product Engineering'
20816,'Nannie Wu',F,03/07/1991,29,10/09/2018,22,97981,70014,27967,28.54,'Data Engineer..','Data Engineering Analytics  Intelligence'
16487,'Selena Shaw',F,05/06/1992,28,25/07/2016,47,92093,78888,13205,14.34,'Server Tech Services Engineer II..','Networks - APJ Infrastructure'
17734,'Leif Pitts',M,07/09/1990,29,03/04/2017,39,106653.75,95616.25,11037.5,10.35,'Billing Specialist II..','Finance - Customer Revenue Operations GA'
18776,'Devon Haley',M,04/12/1984,35,10/08/2017,35,125460,114808.75,10651.25,8.49,'Client Service Manager..','EMEA - AMG'
21714,'Jame Haas',M,10/05/1989,31,22/04/2019,14,80192.5,73752.5,6440,8.03,'Help Desk Specialist.Associate.','Enterprise Infrastructure Services'
16535,'Wilburn Salinas',M,25/10/1989,30,11/08/2016,47,231755,157872.5,73882.5,31.88,'Security Operations Center Specialist II..','APJ Security Services - SOCC'
18779,'Forest Clements',M,15/01/1994,26,10/08/2017,35,190178.75,157741.25,32437.5,17.06,'Technical Solutions Engineer II..','AmaTec - Americas TSE'
18773,'Arnulfo Snow',M,31/12/1988,31,10/08/2017,35,138273.75,109753.75,28520,20.63,'Product Operations Analyst II..','IT Product Management  Ops'
17273,'Christi Mccoy',F,03/07/1991,29,02/02/2017,41,109312,77715,31597,28.91,'Product Operations Analyst II..','IT Product Management  Ops'
20636,'Rosalind Browning',F,20/03/1993,27,02/08/2018,23,110000,83870,26130,23.75,'Media Operations Engineer..','Amatec - BOCC/EMM'
21501,'Colton Hensley',M,27/05/1989,31,14/02/2019,17,199218.75,161822.5,37396.25,18.77,'Solutions Architect II..','Service Delivery EMEA'
19644,'Eli Pittman',M,29/07/1991,28,18/12/2017,30,190758.75,123991.25,66767.5,35,'Software Engineer.Senior.','Media Analytics'
19970,'Barbra Sosa',F,05/01/1994,26,15/03/2018,28,131345,89404,41941,31.93,'Software Development Engineer in Test II..','Media Analytics'
17869,'Lionel Campos',M,27/02/1994,26,24/04/2017,38,146021.25,127078.75,18942.5,12.97,'Software Engineer II..','LUNA/OPEN Engineering'
21968,'Wyatt Chaney',M,26/10/1993,26,06/06/2019,13,152876.25,103092.5,49783.75,32.56,'Technical Solutions Engineer..','AmaTec - Americas TSE'
22308,'Kayla Rowland',F,26/04/1994,26,08/08/2019,11,93250,81960,11290,12.11,'Network Infrastructure Engineer..','Networks - EMEA Infrastructure'
22031,'Juan Ballard',M,11/12/1993,26,17/06/2019,12,148791.25,123132.5,25658.75,17.24,'Software Engineer II..','Enterprise Applications'
19514,'Michal Wilcox',M,28/11/1993,26,16/11/2017,31,132372.5,112658.75,19713.75,14.89,'Software Engineer II..','Enterprise Applications'
22560,'Calvin Jacobs',M,11/12/1990,29,19/09/2019,9,139488.75,131437.5,8051.25,5.77,'Business Systems Analyst..','Enterprise Applications'
21921,'Delbert Krause',M,24/06/1993,27,27/05/2019,13,75625,67277.5,8347.5,11.04,'Systems Engineer.Associate.','Product - Custom'
22275,'Tuan Pennington',M,25/02/1994,26,01/08/2019,11,158708.75,85741.25,72967.5,45.98,'Software Engineer II..','Enterprise Applications'
5194,'Mckinley Lambert',M,05/12/1986,33,10/08/2017,35,432680,270425,162255,37.5,'Manager..Solutions Engineering','Media APJ PreSales Mgmt'
20614,'Mose Duran',M,15/11/1987,32,30/07/2018,23,315245,233661.25,81583.75,25.88,'Relationship Manager II..','Web Americas Inside Sales East'
19791,'Jordan Hopkins',M,15/05/1979,41,22/01/2018,29,362018.75,266068.75,95950,26.5,'Software Engineer.Senior II.','Developer Productivity'
11947,'Antonio Flynn',M,19/09/1989,30,02/02/2015,65,266246.25,178451.25,87795,32.98,'Q/A Engineer.Senior II.','IT DevOps'
11672,'Raul Roberson',M,01/01/1983,37,15/12/2014,67,281817.5,200465,81352.5,28.87,'Software Development Engineer in Test.Senior II Lead.','Media Experience SQA'
21133,'Terrie Curry',F,29/12/1988,31,22/11/2018,19,175612,117830,57782,32.9,'Q/A Engineer.Senior.','Enterprise Networks'
6473,'Gabriel Foley',M,04/06/1987,33,01/10/2014,69,124386.25,107497.5,16888.75,13.58,'Human Resources Specialist II..','International - HR Operations'
11248,'Damon Villanueva',M,08/12/1982,37,06/10/2014,69,149232.5,121790,27442.5,18.39,'Client Service Manager.Senior.','Americas- AMG'
10974,'Jamison Lam',M,02/09/1986,33,18/08/2014,70,144637.5,122688.75,21948.75,15.18,'Booking Operations Analyst.Senior.','Financial Planning and Analysis'
18269,'Marisol Greer',F,13/02/1987,33,05/06/2017,37,169716,105074,64642,38.09,'Systems Administrator.Senior Lead.UNIX','Enterprise Infrastructure Services'
19068,'Darron Moore',M,09/08/1993,26,25/09/2017,33,260211.25,135953.75,124257.5,47.75,'Software Engineer.Senior.','Enterprise Applications'
11298,'Erich Carroll',M,18/01/1989,31,13/10/2014,69,462186.25,263322.5,198863.75,43.03,'Security Operations Center Specialist.Senior II Lead.','APJ Security Services - SOCC'
20645,'Evangeline Mata',F,29/11/1992,27,06/08/2018,23,122829,73438,49391,40.21,'Software Engineer II..','Enterprise Applications'
22171,'Karl Cherry',M,13/10/1989,30,11/07/2019,12,161187.5,142338.75,18848.75,11.69,'Infrastructure Delivery Manager..','Networks - APJ Infrastructure'
19435,'Eduardo Dixon',M,25/08/1985,34,02/11/2017,32,170427.5,139715,30712.5,18.02,'Network Engineer..','Enterprise Infrastructure Services'
21822,'Anibal Velazquez',M,15/05/1990,30,13/05/2019,14,244207.5,145756.25,98451.25,40.31,'Software Engineer.Senior.','Enterprise Applications'
20697,'Bo Vance',M,24/12/1990,29,20/08/2018,22,179521.25,118081.25,61440,34.22,'Release Engineer.Senior.','IT DevOps'
20625,'Wendell Valencia',M,19/05/1991,29,30/07/2018,23,192127.5,153323.75,38803.75,20.2,'Software Engineer II..','Media Portal'
18221,'Hans King',M,17/07/1975,44,29/05/2017,37,555938.75,381491.25,174447.5,31.38,Manager.Senior.Engineering,'Web Performance Engineering'
19488,'Aaron Hanna',M,11/09/1991,28,09/11/2017,32,101006.25,88628.75,12377.5,12.25,'Order Analyst II..','Finance - Customer Revenue Operations GA'
21564,'Landon Gregory',M,10/11/1991,28,11/03/2019,16,159333.75,115262.5,44071.25,27.66,'Solutions Architect..','Service Delivery Americas Web'
14774,'Jerry Duncan',M,02/10/1993,26,05/10/2015,57,248233.75,169251.25,78982.5,31.82,'Platform Operations Engineer II..','Platform Operations - Custom'
14024,'Aileen Gardner',F,11/03/1986,34,04/05/2015,62,117441,56141,61300,52.2,'Client Service Manager.Senior.','Americas- AMG'
8285,'Rolf Robbins',M,09/10/1988,31,01/04/2015,63,166292.5,146368.75,19923.75,11.98,'Recruiter II..','Talent Acquisition'
14411,'Jesus Blankenship',M,11/01/1988,32,11/06/2015,61,191530,154257.5,37272.5,19.46,'Channel Support Manager.Senior.','Global Channel - Programs Support'
14254,'Justine Whitney',F,20/07/1988,31,18/05/2015,61,87351,78442,8909,10.2,'Order Analyst II..','Finance - Customer Revenue Operations GA'
18708,'Jorge Odom',M,05/09/1991,28,31/07/2017,35,284883.75,169221.25,115662.5,40.6,'Security Operations Center Specialist.Senior.','APJ Security Services - SOCC'
22179,'Alonzo Morse',M,09/11/1984,35,11/07/2019,12,205298.75,169492.5,35806.25,17.44,'Technical Project Manager II..','Web Americas - ECG'
18588,'Ellen Carey',F,04/06/1990,30,13/07/2017,36,111835,97535,14300,12.79,'Technical Solutions Engineer..','AmaTec - Americas TSE'
22294,'Sybil Cordova',F,02/01/1992,28,05/08/2019,11,81400,77600,3800,4.67,'Billing Specialist..','Finance - Customer Revenue Operations GA'
4076,'Jessie Montes',M,15/08/1982,37,13/04/2015,63,187047.5,152595,34452.5,18.42,'Client Service Manager.Senior II.','APJ - AMG'
17835,'Marcellus Trujillo',M,25/02/1974,46,20/04/2017,38,233322.5,174882.5,58440,25.05,'Documentation and Training Specialist.Senior.','Engineering Learning'
20635,'Norbert Schneider',M,06/02/1978,42,02/08/2018,23,561802.5,372053.75,189748.75,33.77,'Enterprise Sales Executive.Principal.New and Existing Accts','APJ Enterprise Sales'
22218,'Refugio Thompson',M,23/06/1992,28,22/07/2019,11,112812.5,106125,6687.5,5.93,'Network Infrastructure Engineer..','Networks - EMEA Infrastructure'
20963,'Raymon Mcintyre',M,22/08/1988,31,11/10/2018,21,198125,163541.25,34583.75,17.46,'Solutions Architect II..','Service Delivery Americas Web'
21091,'Quincy Santos',M,30/08/1987,32,12/11/2018,20,231130,186283.75,44846.25,19.4,'Technical Account Manager II..','Acquisitions - ECG IAE Pre-Sales'
15665,'Judson Mann',M,21/02/1990,30,14/03/2016,52,130391.25,113127.5,17263.75,13.24,'Lab Manager II..','Networks - Americas Infrastructure'
20082,'Coy Shepherd',M,08/12/1991,28,19/04/2018,26,221183.75,165963.75,55220,24.97,'Software Development Engineer in Test.Senior.','Media Ghost'
20491,'Robert Reynolds',M,21/04/1990,30,05/07/2018,24,108628.75,97406.25,11222.5,10.33,'Network Implementation Manager..','Networks - APJ Infrastructure'
19859,'Cliff Barrett',M,01/07/1984,36,12/02/2018,29,229045,162170,66875,29.2,'Business Systems Analyst.Senior II.','Enterprise Applications'
17939,'Ervin Maddox',M,19/06/1993,27,04/05/2017,38,125655,108170,17485,13.92,'Security Operations Technician.Senior.','APJ Security Services - SOCC'
15612,'Jenna Doyle',F,14/07/1984,36,22/02/2016,52,169141,127485,41656,24.63,'Solutions Architect II..','Service Delivery APJ'
15393,'Alexander Galvan',M,17/06/1988,32,03/12/2015,55,267372.5,139060,128312.5,47.99,'Software Engineer.Senior II.','Enterprise Access Engineering'
22216,'Sonia Moran',F,26/09/1991,28,22/07/2019,11,123887,106337,17550,14.17,'Software Development Engineer in Test II..','Enterprise Center'
15348,'Jimmie Lozano',M,23/07/1989,30,07/12/2015,55,437938.75,315150,122788.75,28.04,'Practice Manager..','APJ Security Services - SOCC'
15611,'Otis Farley',M,26/12/1983,36,22/02/2016,52,201546.25,169253.75,32292.5,16.02,'Telecom Engineer II..','Enterprise Infrastructure Services'
18715,'Susan Burke',F,24/04/1992,28,31/07/2017,35,160354,133198,27156,16.94,'Software Development Engineer in Test.Senior.','IT DevOps'
18521,'Jack Walsh',M,09/01/1990,30,03/07/2017,36,209182.5,137828.75,71353.75,34.11,'Software Development Engineer in Test.Senior.','Media Analytics'
15479,'Herbert Randall',M,05/05/1985,35,28/12/2015,54,333617.5,246193.75,87423.75,26.2,'Business Systems Analyst.Senior II Lead.','Enterprise Applications'
21617,'Hunter Downs',M,16/08/1991,28,25/03/2019,15,184833.75,133251.25,51582.5,27.91,'Software Development Engineer in Test.Senior.','Enterprise Networks'
20562,'Bruce Bradshaw',M,26/10/1991,28,19/07/2018,23,170906.25,124790,46116.25,26.98,'Software Engineer II..','Media Delivery Product Engineering'
20738,'Frank Osborn',M,13/05/1990,30,23/08/2018,22,198742.5,142475,56267.5,28.31,'Software Development Engineer in Test.Senior.','Media Analytics'
16002,'Forrest Salazar',M,03/06/1988,32,26/09/2019,9,183500,158348.75,25151.25,13.71,'Software Engineer II..','App Architecture  Integration Services'
20759,'Roseann Nguyen',F,11/11/1990,29,27/08/2018,22,212106,162244,49862,23.51,'Technical Consultant II..','Media AMER PreSales Inside Sales  ECG'
16441,'Alfonzo Kennedy',M,13/06/1987,33,14/07/2016,48,297253.75,173460,123793.75,41.65,'Enterprise Security Architect.Senior.','APJ Security Sales'
16188,'Mohammad Glass',M,25/07/1987,32,13/06/2016,49,139653.75,121502.5,18151.25,13,'Client Service Manager.Senior.','EMEA - AMG'
16437,'Elvin Owens',M,17/07/1986,33,14/07/2016,48,193863.75,159673.75,34190,17.64,'Network Infrastructure Engineer II..','Networks - APJ Infrastructure'
20672,'Rickie Logan',M,21/08/1988,31,13/08/2018,23,210087.5,143020,67067.5,31.92,'Solutions Architect II..','Service Delivery Americas Web'
21069,'Buford Guerra',M,12/09/1990,29,05/11/2018,20,229250,158787.5,70462.5,30.74,'Software Engineer.Senior.','Enterprise Applications'
20573,'Danilo Burton',M,16/10/1992,27,23/07/2018,23,125498.75,111187.5,14311.25,11.4,'Media Operations Engineer..','Amatec - BOCC/EMM'
11681,'Glenna Moyer',F,11/01/1990,30,21/07/2016,47,128369,108654,19715,15.36,'Q/A Engineer.Senior.','IT DevOps'
18542,'Harrison Mcintyre',M,30/04/1991,29,06/07/2017,36,185263.75,157365,27898.75,15.06,'Software Engineer.Senior.','Enterprise Applications'
16239,'Nelson Townsend',M,12/02/1989,31,20/06/2016,48,280795,140305,140490,50.03,'Software Engineer.Senior II.','Media Analytics'
18584,'Malcolm Petty',M,23/02/1984,36,13/07/2017,36,305893.75,180240,125653.75,41.08,'Relationship Manager II..','Web Americas Field East'
19675,'Clement Cunningham',M,22/05/1989,31,26/12/2017,30,235756.25,147885,87871.25,37.27,'Software Development Engineer in Test.Senior Lead.','Platform Mapping Engineering'
20473,'Dana Hartman',M,15/11/1990,29,02/07/2018,24,209995,151803.75,58191.25,27.71,'Solutions Architect II..','Service Delivery Americas Web'
21881,'Phil Hopkins',M,10/10/1989,30,20/05/2019,13,197837.5,150861.25,46976.25,23.74,'Solutions Architect II..','APJ Security Services'
16140,'Hipolito Dickerson',M,19/12/1985,34,02/06/2016,49,137138.75,104190,32948.75,24.03,'Network Infrastructure Engineer..','Networks - APJ Infrastructure'
6841,'Joyce Camacho',F,16/12/1979,40,13/02/2012,101,296365,212362,84003,28.34,'Practice Manager.Senior.','GSS Service Delivery Mgmt'
16421,'Josue Ramos',M,27/12/1989,30,11/07/2016,48,232503.75,151812.5,80691.25,34.71,'Software Engineer.Senior.','Corporate Systems'
16409,'Jefferson Romero',M,01/05/1990,30,07/07/2016,48,270206.25,212063.75,58142.5,21.52,'Technical Project Manager.Senior.','Finance Services PS'
20050,'Refugio Campbell',M,29/10/1993,26,09/04/2018,27,100516.25,88012.5,12503.75,12.44,'Software Development Engineer in Test..','Storage Engineering'
20741,'Tonya Woodard',F,28/03/1988,32,13/05/2019,14,164761,113420,51341,31.16,'Q/A Engineer.Senior.','IT DevOps'
16142,'Joesph Mcguire',M,24/05/1989,31,02/06/2016,49,265575,205331.25,60243.75,22.68,'Manager..Technical Support','AmaTec - Mgmt'
16520,'Paris Mahoney',M,16/09/1989,30,14/10/2019,9,245665,164335,81330,33.11,'Software Engineer.Senior.','App Architecture  Integration Services'
16094,'Benjamin Hess',M,10/11/1989,30,27/09/2018,21,269656.25,170881.25,98775,36.63,'Software Development Engineer in Test.Senior II.','Security Engineering'
20450,'Sophia Cabrera',F,28/07/1994,25,08/04/2019,15,85059,65079,19980,23.49,'Software Development Engineer in Test..','Media Portal'
18589,'Francisco Raymond',M,01/04/1984,36,13/07/2017,36,288586.25,222573.75,66012.5,22.87,'Systems Engineer.Senior.','Developer Productivity'
18811,'Stuart Vang',M,13/12/1989,30,17/08/2017,34,100688.75,87385,13303.75,13.21,'Collections Specialist..','Finance - Customer Revenue Operations GA'
9965,'Anibal Douglas',M,30/08/1987,32,20/11/2017,31,228181.25,182382.5,45798.75,20.07,'Business Systems Analyst.Senior.','Corporate Systems'
20259,'Waylon Hester',M,18/03/1994,26,21/05/2018,25,116543.75,89446.25,27097.5,23.25,'Software Development Engineer in Test II..','Dynamic Media SQA'
18961,'Davis Herrera',M,26/08/1990,29,07/09/2017,34,213698.75,127205,86493.75,40.47,'Software Engineer II..','LUNA/OPEN Engineering'
16587,'Joseph Brooks',M,10/05/1988,32,01/09/2016,46,358650,180398.75,178251.25,49.7,'Performance Engineer.Senior II.','Product - Custom'
16718,'Kyle Castillo',M,25/08/1986,33,03/10/2016,45,249865,131997.5,117867.5,47.17,'Software Engineer.Senior.','Enterprise Access Engineering'
16604,'Zachariah Montoya',M,29/03/1988,32,08/09/2016,46,210131.25,137421.25,72710,34.6,'Technical Solutions Engineer II..','AmaTec - Americas TSE'
16773,'Bettie Barber',F,22/07/1990,29,03/10/2016,45,141769,116186,25583,18.05,'Relationship Manager..','Web Americas Inside Sales East'
16557,'Sherwood Clarke',M,16/06/1990,30,22/08/2016,46,117338.75,100273.75,17065,14.54,'Site Reliability Engineer..','LUNA/OPEN Engineering'
21058,'Cedrick Sampson',M,28/08/1989,30,29/10/2018,20,263440,195535,67905,25.78,'Relationship Manager..','Web Americas Field East'
16558,'Dorsey Shepherd',M,21/02/1991,29,22/08/2016,46,195473.75,125847.5,69626.25,35.62,'Solutions Architect II..','Service Delivery Americas Media'
20524,'Nikki Trevino',F,21/07/1989,30,12/07/2018,24,142695,112539,30156,21.13,'Infrastructure Delivery Manager..','Networks - APJ Infrastructure'
22553,'Odell Lawson',M,30/10/1993,26,16/09/2019,9,154450,137957.5,16492.5,10.68,'Technical Solutions Engineer..','AmaTec - Americas TSE'
16709,'Cyrus Figueroa',M,18/11/1982,37,03/10/2016,45,432426.25,239742.5,192683.75,44.56,'Q/A Engineer.Principal.','Enterprise Access Engineering'
20458,'Tina Suarez',F,15/03/1994,26,28/06/2018,24,75174,67504,7670,10.2,'Client Service Manager.Associate.','Americas- AMG'
4693,'Gerald Carrillo',M,02/03/1982,38,18/12/2017,30,280117.5,214181.25,65936.25,23.54,'Manager..Account Management','Americas- AMG'
16769,'Octavio Bentley',M,25/06/1988,32,03/10/2016,45,143537.5,103883.75,39653.75,27.63,'Client Service Manager.Senior.','Americas- AMG'
16591,'Edgardo Landry',M,24/09/1984,35,01/09/2016,46,230450,159841.25,70608.75,30.64,'Network Delivery Architect II..','Networks - Planning'
20832,'Coy Gates',M,24/11/1992,27,17/09/2018,21,98266.25,86610,11656.25,11.86,'Media Operations Engineer.Associate.','Amatec - BOCC/EMM'
18265,'Frankie Stafford',M,20/09/1987,32,05/06/2017,37,296135,220843.75,75291.25,25.42,'Manager..Technical Support','AmaTec - Mgmt'
16628,'Norberto Mercer',M,22/11/1983,36,15/09/2016,46,501212.5,255545,245667.5,49.01,Manager.Senior.Engineering,'Corporate Systems'
18629,'Gabriel Morgan',M,14/12/1990,29,20/07/2017,35,142997.5,125383.75,17613.75,12.32,'Solutions Architect..','GSS EPIC Product Evaluation'
18759,'Trina Ho',F,18/01/1994,26,10/08/2017,35,110977,91115,19862,17.9,'Technical Solutions Engineer..','AmaTec - Weekend TSE'
20604,'Rose Serrano',F,08/06/1991,29,26/07/2018,23,88602,79965,8637,9.75,'Media Operations Engineer..','Amatec - BOCC/EMM'
18768,'Manual Fleming',M,12/10/1992,27,10/08/2017,35,120792.5,103042.5,17750,14.69,'Technical Solutions Engineer..','AmaTec - Americas TSE'
16627,'Katharine Ellison',F,29/05/1989,31,15/09/2016,46,116975,89572,27403,23.43,'Client Service Manager.Senior.','EMEA - AMG'
16710,'Darwin Armstrong',M,28/06/1987,33,03/10/2016,45,448027.5,240688.75,207338.75,46.28,Manager..Engineering,'Enterprise Access Engineering'
16581,'Troy Bass',M,21/08/1991,28,29/08/2016,46,106245,95665,10580,9.96,'Billing Specialist II..','Finance - Customer Revenue Operations GA'
17479,'Cecil Alexander',M,28/10/1985,34,16/03/2017,39,306212.5,230263.75,75948.75,24.8,'Software Engineer.Senior II.','Corporate Systems'
12162,'Christina Hahn',F,23/12/1987,32,03/10/2016,45,84724,60143,24581,29.01,'Program Manager..','Global Channel - Programs Support'
16706,'Nestor Parsons',M,11/12/1969,50,03/10/2016,45,1210222.5,583136.25,627086.25,51.82,Director..Engineering,'Enterprise Access Engineering'
16711,'Ian Bolton',M,01/04/1981,39,03/10/2016,45,566360,309110,257250,45.42,'Architect.Senior Lead.','Enterprise Access Engineering'
21936,'Ira Lester',M,23/07/1987,32,30/05/2019,13,278916.25,173435,105481.25,37.82,'Software Engineer.Senior Lead.','Enterprise Applications'
17927,'Clara Carrillo',F,09/05/1992,28,04/05/2017,38,164465,138662,25803,15.69,'Technical Solutions Engineer II.Lead.','AmaTec - EMEA TSE'
18886,'Tessa Stone',F,08/07/1991,29,28/08/2017,34,98433,88108,10325,10.49,'Network Implementation Manager..','Networks - EMEA Infrastructure'
15730,'Willa Combs',F,25/05/1994,26,22/08/2016,46,98683,83428,15255,15.46,'Software Engineer II..','Enterprise Applications'
22213,'Augusta Zimmerman',F,07/10/1990,29,22/07/2019,11,159667,127561,32106,20.11,'Solutions Architect II..','Service Delivery APJ'
16768,'Celia Lambert',F,03/11/1993,26,03/10/2016,45,73671,68251,5420,7.36,'Client Service Manager..','APJ - AMG'
16771,'Donnell Summers',M,13/12/1981,38,03/10/2016,45,95630,88123.75,7506.25,7.85,'Help Desk Administrator.Senior.','Enterprise Infrastructure Services'
16629,'Dominic Ferrell',M,02/09/1991,28,15/09/2016,46,187628.75,131321.25,56307.5,30.01,'Software Engineer.Senior.','Security Engineering'
16712,'Drew Cooley',M,07/02/1990,30,03/10/2016,45,328710,256551.25,72158.75,21.95,'Software Engineer.Senior II.','Enterprise Access Engineering'
20088,'Emile Key',M,25/08/1991,28,19/04/2018,26,227331.25,172988.75,54342.5,23.9,'Software Engineer.Senior.','Security Engineering'
22293,'Scot Chandler',M,11/04/1988,32,05/08/2019,11,203333.75,149068.75,54265,26.69,'Solutions Architect II..','APJ Security Services'
16708,'Mark Mckay',M,24/04/1983,37,03/10/2016,45,417848.75,251417.5,166431.25,39.83,'Software Engineer.Senior II Lead.','Enterprise Access Engineering'
22433,'Janis Kelley',F,22/08/1994,25,05/09/2019,10,120000,93265,26735,22.28,'Software Engineer II..','Media Ghost'
20574,'Leonard Coffey',M,18/03/1994,26,23/07/2018,23,161738.75,137338.75,24400,15.09,'Solutions Architect..','Service Delivery Americas Web'
16733,'Stacey Munoz',M,27/09/1986,33,26/09/2016,45,206186.25,155308.75,50877.5,24.68,'Technical Project Manager II..','APJ Security Services'
16751,'Maryanne Haney',F,22/08/1987,32,29/09/2016,45,162399,106700,55699,34.3,'Solutions Architect II..','Service Delivery Americas Web'
22285,'Mike Potter',M,15/01/1991,29,05/08/2019,11,245230,163896.25,81333.75,33.17,'Software Engineer.Senior.','Enterprise Applications'
20192,'Rudolph Daniel',M,15/07/1988,32,14/05/2018,26,301508.75,195175,106333.75,35.27,'Software Engineer.Senior II.','Enterprise Access Engineering'
16721,'Margarito Navarro',M,03/11/1994,25,22/09/2016,45,132323.75,98378.75,33945,25.65,'Technical Solutions Engineer..','AmaTec - Americas TSE'
16724,'Jacques Sparks',M,21/06/1989,31,22/09/2016,45,219713.75,142430,77283.75,35.17,'Solutions Architect II..','Service Delivery Americas Web'
21903,'Frieda Delgado',F,24/06/1995,25,23/05/2019,13,100167,82684,17483,17.45,'Business Systems Analyst..','Enterprise Applications'
16787,'Rolf Wilson',M,28/05/1987,33,14/10/2019,9,117475,112021.25,5453.75,4.64,'Platform Operations Engineer.Associate.','Platform Operations'
21665,'Gerardo Rodriguez',M,19/05/1996,24,08/04/2019,15,114960,108993.75,5966.25,5.19,'Technical Solutions Engineer.Associate.','AmaTec - EMEA TSE'
16779,'Shirley Acevedo',M,10/06/1994,26,27/09/2018,21,162357.5,141608.75,20748.75,12.78,'Platform Operations Engineer..','Platform Operations'
22115,'Colette Mahoney',F,04/11/1993,26,01/07/2019,12,97613,84966,12647,12.96,'Network Infrastructure Engineer..','Networks - APJ Infrastructure'
22432,'Verna Richmond',F,27/11/1994,25,05/09/2019,10,64863,53246,11617,17.91,'Finance Systems Analyst.Associate.','Corporate Systems'
21809,'Abe George',M,29/12/1994,25,13/05/2019,14,124340,109213.75,15126.25,12.17,'Platform Operations Engineer..','Platform Operations'
22362,'Cortez Pennington',M,24/04/1993,27,19/08/2019,10,122016.25,113803.75,8212.5,6.73,'Network Infrastructure Engineer..','Networks - APJ Infrastructure'
20953,'Elvin Black',M,17/12/1995,24,08/08/2019,11,100062.5,96590,3472.5,3.47,'Account Service Manager.Associate.','Americas- AMG'
21691,'Jared Hoffman',M,11/08/1994,25,11/04/2019,15,152826.25,130602.5,22223.75,14.54,'Technical Solutions Engineer..','AmaTec - Americas TSE'
21779,'Vanessa Andersen',F,10/08/1994,25,02/05/2019,14,93990,65656,28334,30.15,'Technical Solutions Engineer.Associate.','AmaTec - EMEA TSE'
22051,'Elwood Glass',M,10/12/1994,25,20/06/2019,12,166858.75,130757.5,36101.25,21.64,'Software Engineer II..','Corporate Systems'
22118,'Cora Terrell',F,25/07/1995,24,01/07/2019,12,133725,113175,20550,15.37,'Software Engineer II..','Media Delivery Product Engineering'
17980,'Fernando Leonard',M,11/08/1988,31,11/05/2017,38,213820,169746.25,44073.75,20.61,'Software Engineer.Senior.','Media Analytics'
18808,'Jeffrey Dickerson',M,28/05/1987,33,17/08/2017,34,330223.75,244507.5,85716.25,25.96,'Product Architect..','LUNA/OPEN Engineering'
18547,'Tanner Holder',M,12/09/1994,25,06/07/2017,36,116990,96943.75,20046.25,17.14,'Technical Solutions Engineer..','AmaTec - EMEA TSE'
19019,'Jim Greer',M,14/04/1989,31,18/09/2017,33,235702.5,121845,113857.5,48.31,'Business Systems Analyst.Senior II.','Corporate Systems'
20887,'Gavin Chen',M,03/10/1993,26,27/09/2018,21,143741.25,120726.25,23015,16.01,'Media Operations Engineer..','Amatec - BOCC/EMM'
17903,'Cedrick Booth',M,25/05/1989,31,27/04/2017,38,169715,138301.25,31413.75,18.51,'Systems Engineer..','Enterprise Infrastructure Services'
18959,'Lea Norris',F,13/04/1993,27,07/09/2017,34,114281,83305,30976,27.11,'Software Development Engineer in Test II..','Media Services Engineering'
21854,'Marci Villegas',F,14/05/1993,27,16/05/2019,13,77795,59946,17849,22.94,'Q/A Engineer..','IT DevOps'
22013,'Efrain Terrell',M,16/07/1987,32,13/06/2019,13,287841.25,175042.5,112798.75,39.19,'Program Manager II..Technical','Media Engineering Program Management'
16840,'Rob Bauer',M,28/09/1991,28,24/10/2016,44,175300,116321.25,58978.75,33.64,'Solutions Architect II..','Service Delivery Americas Web'
16866,'Roosevelt Neal',M,06/12/1994,25,03/11/2016,44,117315,102400,14915,12.71,'Technical Solutions Engineer..','AmaTec - Weekend TSE'
16917,'Mauro Whitney',M,20/12/1984,35,14/11/2016,44,439520,290867.5,148652.5,33.82,Manager..Engineering,'Web Performance Engineering'
16923,'Dana Ferrell',F,01/04/1988,32,17/11/2016,43,224625,164672,59953,26.69,'Software Engineer.Senior II.','Web Performance Engineering'
20051,'Shelton Blackburn',M,27/08/1991,28,09/04/2018,27,113058.75,85416.25,27642.5,24.45,'Sales Development Representative..','APJ Sales Development'
16841,'Thelma Beard',F,18/06/1984,36,24/10/2016,44,99948,72988,26960,26.97,'Business Operations Analyst II..','Global Sales Ops'
